query,product_id,product_title,product_description,product_brand,esci_label,product_locale
not my monkeys not my circus,B07ZJ5FDTV,Not My Circus Not My Monkeys - Wine Tumbler with Sliding Lid - Stemless Stainless Steel Insulated Cup - Funny Retirement Gifts - Pink,"Bevvee 12 ounce vacuum sealed cups are the perfect gift for outdoorsy friends and family that are will spend retirement outdoors! <br><br> Eye catching design meticulously etched (not printed) into the glass so that it never wears off. If you're looking for gift ideas for women that are retiring, then this cup will make a fun accessory for their collection. Fun birthday gift for moms and dads that love unique wine accessories. <br> <br> Whether you prefer to spend the summer at the beach or by t",Bevvee,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B084RWDWGM,"Eeffoc Is Coffee Spelled Backwards, As I Dont Give Eeffoc Mug- Perfect Office Mug Sarcastic Cup Funny Mugs For Women, Men, Boss, Coworker, Employee, Boss - 11oz Coffee Mug and Tea Cup - By CBT Mugs","Enjoy your morning coffee, tea, or juice in one of our 11-ounce ceramic mugs, great for cold drinks and hot drinks alike, while declaring your love for someone special. Start a great day with our lovers’ mug, perfect for everyday use. Our stoneware mugs design are printed on both sides making a great gift or souvenir for any occasion, from birthday to engagements, housewarmings, long-distance relationships, or simply missing that special person. Any time you want to show your appreciation with a",CBTwear,Irrelevant,us
sarcastic office gifts,B084RWDWGM,"Eeffoc Is Coffee Spelled Backwards, As I Dont Give Eeffoc Mug- Perfect Office Mug Sarcastic Cup Funny Mugs For Women, Men, Boss, Coworker, Employee, Boss - 11oz Coffee Mug and Tea Cup - By CBT Mugs","Enjoy your morning coffee, tea, or juice in one of our 11-ounce ceramic mugs, great for cold drinks and hot drinks alike, while declaring your love for someone special. Start a great day with our lovers’ mug, perfect for everyday use. Our stoneware mugs design are printed on both sides making a great gift or souvenir for any occasion, from birthday to engagements, housewarmings, long-distance relationships, or simply missing that special person. Any time you want to show your appreciation with a",CBTwear,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B084SRR6HS,"My Level Of Sarcasm Depends - Funny Gifts Sarcastic Coffee Mugs For Women, Men Ceramic Cup White Inspirational Gifts For the Office Mug Best Boss Mug Gag Novelty Present - 11oz Tea Cup - By CBT Mugs","Enjoy your morning coffee, tea, or juice in one of our 11-ounce ceramic mugs, great for cold drinks and hot drinks alike, while declaring your love for someone special. Start a great day with our lovers’ mug, perfect for everyday use. Our stoneware mugs design are printed on both sides making a great gift or souvenir for any occasion, from birthday to engagements, housewarmings, long-distance relationships, or simply missing that special person. Any time you want to show your appreciation with a",CBTwear,Irrelevant,us
i do not spew profanities mug,B084SRR6HS,"My Level Of Sarcasm Depends - Funny Gifts Sarcastic Coffee Mugs For Women, Men Ceramic Cup White Inspirational Gifts For the Office Mug Best Boss Mug Gag Novelty Present - 11oz Tea Cup - By CBT Mugs","Enjoy your morning coffee, tea, or juice in one of our 11-ounce ceramic mugs, great for cold drinks and hot drinks alike, while declaring your love for someone special. Start a great day with our lovers’ mug, perfect for everyday use. Our stoneware mugs design are printed on both sides making a great gift or souvenir for any occasion, from birthday to engagements, housewarmings, long-distance relationships, or simply missing that special person. Any time you want to show your appreciation with a",CBTwear,Substitute,us
sarcastic office gifts,B084SRR6HS,"My Level Of Sarcasm Depends - Funny Gifts Sarcastic Coffee Mugs For Women, Men Ceramic Cup White Inspirational Gifts For the Office Mug Best Boss Mug Gag Novelty Present - 11oz Tea Cup - By CBT Mugs","Enjoy your morning coffee, tea, or juice in one of our 11-ounce ceramic mugs, great for cold drinks and hot drinks alike, while declaring your love for someone special. Start a great day with our lovers’ mug, perfect for everyday use. Our stoneware mugs design are printed on both sides making a great gift or souvenir for any occasion, from birthday to engagements, housewarmings, long-distance relationships, or simply missing that special person. Any time you want to show your appreciation with a",CBTwear,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B08FTQ43BK,Not My Circus Not My Monkey T-Shirt,None,Animal Tees & Gift Idea,Exact,us
not my circus not my monkeys,B08FTQ43BK,Not My Circus Not My Monkey T-Shirt,None,Animal Tees & Gift Idea,Exact,us
not my circus not my monkeys t-shirt,B08FTQ43BK,Not My Circus Not My Monkey T-Shirt,None,Animal Tees & Gift Idea,Exact,us
not my monkeys not my circus,B08FTQ43BK,Not My Circus Not My Monkey T-Shirt,None,Animal Tees & Gift Idea,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B08R2Z7D7G,"Not My Circus Not My Monkeys My Monkeys Witch Fly Halloween 11oz Ceramic Coffee Mug, Tea Cup, Chocolate Cups, Mugs For Hot And Cold Beverages, Unique Gift Idea","<p>😄😄😄 <strong>Start your day with a smile while enjoying your morning coffee cup</strong> 😄😄😄️</p> <p>🎯️ Having morning coffee is a good way to start your day. We offer you this novelty cup with a funny quote printed on the side of the mug that will light up your day.</p> <p>☕ 11oz (325ml) - H: 3.75in, D: 3.15in.<br />☕ Perfect for coffee, tea and hot chocolate, this classic shape white, durable ceramic mug comes in the most popular size. High quality sublimation printing makes it an appreciate",ALOPW,Irrelevant,us
'not my circus not my monkeys my monkeys flyshirt',B07KGK9YVP,"Not My Circus – Cute Funny Stemless Wine Glass, Large 17 Ounces, Etched Sayings, Gift Box","- Not My Circus Not My Monkeys - Cute wine gift for parents & babysitters.<br> <br> - High quality, large, 17 oz stemless wine glass<br> <br> - Etched text (not printed) - The text is engraved by hand in the USA and will never wear off.<br> <br> - Individually boxed glasses are unique ideas for gifts for women like your best friend, sister, aunt, or any woman that loves wine.<br> <br> - Dishwasher safe! Great for daily use.<br> <br> <b>The perfect gift for fun women that love wine! </b> <br> <br",Bevvee,Exact,us
not my circus not my monkeys,B07KGK9YVP,"Not My Circus – Cute Funny Stemless Wine Glass, Large 17 Ounces, Etched Sayings, Gift Box","- Not My Circus Not My Monkeys - Cute wine gift for parents & babysitters.<br> <br> - High quality, large, 17 oz stemless wine glass<br> <br> - Etched text (not printed) - The text is engraved by hand in the USA and will never wear off.<br> <br> - Individually boxed glasses are unique ideas for gifts for women like your best friend, sister, aunt, or any woman that loves wine.<br> <br> - Dishwasher safe! Great for daily use.<br> <br> <b>The perfect gift for fun women that love wine! </b> <br> <br",Bevvee,Exact,us
not my monkeys not my circus,B07KGK9YVP,"Not My Circus – Cute Funny Stemless Wine Glass, Large 17 Ounces, Etched Sayings, Gift Box","- Not My Circus Not My Monkeys - Cute wine gift for parents & babysitters.<br> <br> - High quality, large, 17 oz stemless wine glass<br> <br> - Etched text (not printed) - The text is engraved by hand in the USA and will never wear off.<br> <br> - Individually boxed glasses are unique ideas for gifts for women like your best friend, sister, aunt, or any woman that loves wine.<br> <br> - Dishwasher safe! Great for daily use.<br> <br> <b>The perfect gift for fun women that love wine! </b> <br> <br",Bevvee,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B07W1YCD42,BANGELY This is My Circus These are My Monkeys Mom T Shirt Circus Graphic Women Letter Print Mom Life Shirts Fall Casual Tops,"<b>Women's Circus Graphic Funny Mom Life Tees Short Sleeve Casual Tshirt</b><br/><br/>â¤This Is My Circus These Are My Monkeys Mom T Shirt, Letter Graphic Casual o-neck Short Sleeve Tops T Shirt<br/>â¤A Great Gift For A Halloween, Thanksgiving,Birthday, Anniversary, Graduation, Valentine's Day,<br/>Christmas, Mothers' Day, Thanksgiving Day, Easter, etc.<br/>â¤Hand/Machine Wash Cold Water,Dry Flat,Not Bleach<br/><br/><br/><b>Size Chart: </b>(1Inch=2.54cm)<br/>Size S-----Length 66cm/26.0""-----Bust",BANGELY,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B07HJ7QTW4,"5Aup Christmas Gifts Funny Quote Coffee Mug, This Is My Circus and Those Are My Monkeys Novelty Ceramic Cups 11Oz, Unique Birthday and Holiday Gifts for Daughter Teacher Friend","<b>HERE IS COFFEE TIME!</b><br> <br> Whether you’re looking for a daily coffee mug for yourself, family, friends and co-workers. <br> <b>5Aup</b> is proud to offer you this funny cups for the best christmas, holiday office parties, white elephant gift exchanges,<br> and unique stocking stuffers that are great for your parents, dad, mom, male or female coworkers, brother, sister, husband, wife, uncle, aunt, bridesmaid, boyfriend, girlfriend, son, daughter, grandma, grandpa, grandson or granddaugh",5Aup,Irrelevant,us
'not my circus not my monkeys my monkeys flyshirt',B07Y29MQB2,"Polish Not my circus, not my monkeys - nie moje malpy T-Shirt",None,"Polish saying funny Not my circus, not my monkeys",Exact,us
not my circus not my monkeys t-shirt,B07Y29MQB2,"Polish Not my circus, not my monkeys - nie moje malpy T-Shirt",None,"Polish saying funny Not my circus, not my monkeys",Substitute,us
'not my circus not my monkeys my monkeys flyshirt',B07FKMDXY3,"Wampumtuk Let's Keep The Annoyance to A Minimum Today, Office Friendship Job 11 Ounces Funny Coffee Mug","Gifts for . A funny and original gift to make the point of being unique. Affordable price and elegant at the same time. This coffee mug will not crack with extra hot coffee or iced tea. It features a large C handle for comfort. Nothing is impossible. Impossible is nothing. Give it time, it will happen. ""For destiny grants us our wishes, but in its own way, in order to give us something beyond our wishes. Gift ideas for",Wampumtuk,Irrelevant,us
rae dunn not today satan mug,B07FKMDXY3,"Wampumtuk Let's Keep The Annoyance to A Minimum Today, Office Friendship Job 11 Ounces Funny Coffee Mug","Gifts for . A funny and original gift to make the point of being unique. Affordable price and elegant at the same time. This coffee mug will not crack with extra hot coffee or iced tea. It features a large C handle for comfort. Nothing is impossible. Impossible is nothing. Give it time, it will happen. ""For destiny grants us our wishes, but in its own way, in order to give us something beyond our wishes. Gift ideas for",Wampumtuk,Complement,us
'not my circus not my monkeys my monkeys flyshirt',B00MMNGDX6,"Funny Guy Mugs Not My Circus Not My Monkeys Ceramic Coffee Mug, White, 11-Ounce",None,Funny Guy Mugs,Irrelevant,us
not my monkeys not my circus,B00MMNGDX6,"Funny Guy Mugs Not My Circus Not My Monkeys Ceramic Coffee Mug, White, 11-Ounce",None,Funny Guy Mugs,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Irrelevant,us
", i will not die an unlived life",B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Irrelevant,us
11 ways you're being condescending without realizing it,B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Irrelevant,us
coffee is not my cup of tea,B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Substitute,us
dental coffee mug,B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Exact,us
i am with you always do not be afraid,B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Irrelevant,us
please do not annoy the writer mug,B00N43ZXGG,"Some days, the best thing about my job is that the chair spins.11 oz Coffee Mug - Funny Inspirational and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones that special day.,A Mug To Keep Designs,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Irrelevant,us
Not sure. Maybe a a standard size (15 or 17??) screen middle of the range laptop that is either black or purple. It might be a Dell or Acer ,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Irrelevant,us
